"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200"
"93",0.875,0.875,0.875,0.875,0.875,0.875,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.75,0.6875,0.6875,0.5625,0.5625,0.5,0.5,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.375,0.375,0.3125,0.25,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",0.802816901408451,0.802816901408451,0.802816901408451,0.793427230046948,0.779342723004695,0.765258215962441,0.723004694835681,0.657276995305164,0.615023474178404,0.544600938967136,0.483568075117371,0.436619718309859,0.39906103286385,0.352112676056338,0.300469483568075,0.272300469483568,0.220657276995305,0.197183098591549,0.150234741784038,0.122065727699531,0.117370892018779,0.0938967136150235,0.0751173708920188,0.0563380281690141,0.0469483568075117,0.0375586854460094,0.028169014084507,0.0234741784037559,0.0187793427230047,0.0187793427230047,0.00938967136150235,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.178403755868545,0.150234741784038,0.112676056338028,0.0938967136150235,0.0845070422535211,0.0751173708920188,0.0657276995305164,0.0563380281690141,0.0516431924882629,0.0422535211267606,0.0375586854460094,0.028169014084507,0.028169014084507,0.0140845070422535,0.00938967136150235,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0.9,0.9,0.9,0.9,0.9,0.88,0.84,0.76,0.72,0.66,0.62,0.6,0.54,0.5,0.42,0.38,0.36,0.34,0.32,0.28,0.26,0.22,0.18,0.18,0.18,0.16,0.16,0.12,0.1,0.08,0.06,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",0.793296089385475,0.793296089385475,0.782122905027933,0.770949720670391,0.754189944134078,0.731843575418994,0.70391061452514,0.681564245810056,0.642458100558659,0.608938547486033,0.558659217877095,0.502793296089385,0.463687150837989,0.418994413407821,0.379888268156425,0.312849162011173,0.279329608938547,0.23463687150838,0.206703910614525,0.184357541899441,0.156424581005587,0.150837988826816,0.122905027932961,0.111731843575419,0.106145251396648,0.0893854748603352,0.0726256983240224,0.0558659217877095,0.0502793296089385,0.0502793296089385,0.0446927374301676,0.0391061452513966,0.0391061452513966,0.0279329608938547,0.0223463687150838,0.0167597765363128,0.0167597765363128,0.0167597765363128,0.0111731843575419,0.0111731843575419,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.173184357541899,0.145251396648045,0.122905027932961,0.100558659217877,0.0837988826815642,0.0614525139664804,0.0558659217877095,0.0391061452513966,0.0279329608938547,0.0223463687150838,0.0167597765363128,0.0111731843575419,0.0111731843575419,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",0.905660377358491,0.905660377358491,0.905660377358491,0.905660377358491,0.905660377358491,0.867924528301887,0.830188679245283,0.811320754716981,0.754716981132076,0.716981132075472,0.641509433962264,0.566037735849057,0.490566037735849,0.471698113207547,0.433962264150943,0.358490566037736,0.30188679245283,0.245283018867925,0.226415094339623,0.207547169811321,0.113207547169811,0.113207547169811,0.0754716981132075,0.0754716981132075,0.0754716981132075,0.0754716981132075,0.0566037735849057,0.0566037735849057,0.0566037735849057,0.0377358490566038,0.0377358490566038,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0566037735849057,0.0377358490566038,0.0377358490566038,0.0188679245283019,0.0188679245283019,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",0.82962962962963,0.82962962962963,0.82962962962963,0.822222222222222,0.814814814814815,0.8,0.785185185185185,0.740740740740741,0.696296296296296,0.666666666666667,0.614814814814815,0.548148148148148,0.488888888888889,0.414814814814815,0.333333333333333,0.296296296296296,0.251851851851852,0.2,0.192592592592593,0.17037037037037,0.140740740740741,0.0962962962962963,0.0666666666666667,0.0592592592592593,0.0592592592592593,0.0592592592592593,0.0592592592592593,0.0518518518518519,0.0444444444444444,0.0296296296296296,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0148148148148148,0.0148148148148148,0.0148148148148148,0.0148148148148148,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.140740740740741,0.111111111111111,0.103703703703704,0.0888888888888889,0.0666666666666667,0.0592592592592593,0.0444444444444444,0.0296296296296296,0.0296296296296296,0.0296296296296296,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0148148148148148,0.0148148148148148,0.0148148148148148,0.0148148148148148,0.0148148148148148,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0.00740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.833333333333333,0.791666666666667,0.708333333333333,0.666666666666667,0.541666666666667,0.416666666666667,0.333333333333333,0.291666666666667,0.25,0.25,0.166666666666667,0.166666666666667,0.166666666666667,0.125,0.125,0.125,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.125,0.125,0.125,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0.846153846153846,0.826923076923077,0.807692307692308,0.788461538461538,0.769230769230769,0.75,0.740384615384615,0.701923076923077,0.663461538461538,0.644230769230769,0.596153846153846,0.576923076923077,0.519230769230769,0.432692307692308,0.403846153846154,0.365384615384615,0.317307692307692,0.25,0.221153846153846,0.201923076923077,0.163461538461538,0.153846153846154,0.125,0.115384615384615,0.0961538461538462,0.0769230769230769,0.0480769230769231,0.0384615384615385,0.0288461538461538,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.125,0.115384615384615,0.105769230769231,0.0769230769230769,0.0673076923076923,0.0576923076923077,0.0480769230769231,0.0480769230769231,0.0192307692307692,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0.863636363636364,0.863636363636364,0.863636363636364,0.863636363636364,0.845454545454545,0.845454545454545,0.836363636363636,0.836363636363636,0.818181818181818,0.790909090909091,0.781818181818182,0.754545454545455,0.709090909090909,0.618181818181818,0.563636363636364,0.490909090909091,0.427272727272727,0.345454545454545,0.3,0.281818181818182,0.254545454545455,0.218181818181818,0.181818181818182,0.145454545454545,0.0909090909090909,0.0636363636363636,0.0363636363636364,0.0363636363636364,0.0272727272727273,0.0272727272727273,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.127272727272727,0.109090909090909,0.0727272727272727,0.0636363636363636,0.0636363636363636,0.0636363636363636,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.0363636363636364,0.0272727272727273,0.0272727272727273,0.0272727272727273,0.0272727272727273,0.0272727272727273,0.0181818181818182,0.0181818181818182,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0.892857142857143,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.785714285714286,0.785714285714286,0.785714285714286,0.75,0.75,0.642857142857143,0.571428571428571,0.571428571428571,0.5,0.464285714285714,0.464285714285714,0.321428571428571,0.321428571428571,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.142857142857143,0.107142857142857,0.107142857142857,0.107142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",0.787234042553192,0.787234042553192,0.787234042553192,0.787234042553192,0.787234042553192,0.787234042553192,0.74468085106383,0.723404255319149,0.680851063829787,0.670212765957447,0.627659574468085,0.585106382978723,0.553191489361702,0.51063829787234,0.468085106382979,0.404255319148936,0.361702127659574,0.319148936170213,0.25531914893617,0.202127659574468,0.148936170212766,0.106382978723404,0.0851063829787234,0.0531914893617021,0.0425531914893617,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.191489361702128,0.159574468085106,0.106382978723404,0.0851063829787234,0.0638297872340425,0.0319148936170213,0.0106382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.80952380952381,0.714285714285714,0.619047619047619,0.619047619047619,0.571428571428571,0.523809523809524,0.476190476190476,0.476190476190476,0.476190476190476,0.333333333333333,0.285714285714286,0.238095238095238,0.142857142857143,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
